SEQNOS,CHRIS_CODE,CAS_NUMBER,UN_NUMBER,AMOUNT_OF_MATERIAL,UNIT_OF_MEASURE,NAME_OF_MATERIAL,IF_REACHED_WATER,AMOUNT_IN_WATER,UNIT_OF_MEASURE_REACH_WATER
1209068,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1209068,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1209068,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209069,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1209071,OTH,000000-00-0,,0,UNKNOWN AMOUNT,GEAR OIL,YES,0,UNKNOWN AMOUNT
1209072,OTH,000000-00-0,,1,QUART(S),SLOP (GASOLINE WATER MIXTURE),YES,1,QUART(S)
1209073,OIL,000000-00-0,,1.9,QUART(S),OIL: CRUDE,YES,1.9,QUART(S)
1209074,OLB,000000-00-0,,3,DROP(S),"OIL, MISC: LUBRICATING",YES,3,DROP(S)
1209075,OTH,000000-00-0,,30,GALLON(S),OILY WASTE,YES,30,GALLON(S)
1209076,OVG,000000-00-0,,150,GALLON(S),"OIL, EDIBLE: VEGETABLE (USED)",YES,0,UNKNOWN AMOUNT
1209080,OMT,000000-00-0,,3,QUART(S),"OIL, MISC: MOTOR",YES,1,CUP(S)
1209084,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1209086,OIL,000000-00-0,,10,BARREL(S),OIL: CRUDE,YES,0,UNKNOWN AMOUNT
1209087,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1209088,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1209088,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1209088,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209089,NCC,000000-00-0,,75,GALLON(S),2-4 D (WEED KILLER),NO,,
1209090,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PAINT,UNKNOWN,0,UNKNOWN AMOUNT
1209090,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SHEET ROCK MUD,UNKNOWN,0,UNKNOWN AMOUNT
1209090,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1209091,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,NO,,
1209092,ONG,000000-00-0,,1000,CUBIC FEET,NATURAL GAS,NO,,
1209093,ODS,000000-00-0,,800,GALLON(S),OIL: DIESEL,NO,,
1209094,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1209095,OMT,000000-00-0,,1,GALLON(S),"OIL, MISC: MOTOR",NO,,
1209096,NCC,000000-00-0,,0,UNKNOWN AMOUNT,FERTILIZER,NO,,
1209097,RFG,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGERANT GASES (R-22),NO,,
1209098,ODS,000000-00-0,,5,GALLON(S),OIL: DIESEL,NO,,
1209099,OMT,000000-00-0,,15,GALLON(S),"OIL, MISC: MOTOR",YES,15,GALLON(S)
1209101,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209102,ODS,000000-00-0,,200,GALLON(S),OIL: DIESEL,NO,,
1209103,ODS,000000-00-0,,1,GALLON(S),OIL: DIESEL,NO,,
1209104,FMA,000064-18-6,,2500,POUND(S),FORMIC ACID,YES,0,UNKNOWN AMOUNT
1209104,NCC,000000-00-0,,1520,POUND(S),ADHESIVES,YES,0,UNKNOWN AMOUNT
1209104,NCC,811-97-2,,0,UNKNOWN AMOUNT,TETRAFLUOROETHANE,YES,0,UNKNOWN AMOUNT
1209105,SHD,001310-73-2,,0,UNKNOWN AMOUNT,SODIUM HYDROXIDE,NO,,
1209106,ODS,000000-00-0,,5,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1209108,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209109,CMO,000000-00-0,,5389.53,POUND(S),CARBON MONOXIDE,NO,,
1209109,NCC,000000-00-0,,2699.65,POUND(S),NITROGEN OXIDE,NO,,
1209110,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209111,OTF,000000-00-0,,35,GALLON(S),"OIL, MISC: TRANSFORMER",YES,20,GALLON(S)
1209112,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1209115,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1209119,OFR,000000-00-0,,0.75,GALLON(S),"OIL, FUEL: NO. 4",YES,0.75,GALLON(S)
1209120,CCW,000000-00-0,,225,GALLON(S),CREOSOTE,NO,,
1209122,NCC,000000-00-0,,0,UNKNOWN AMOUNT,LEAD,NO,,
1209123,OIL,000000-00-0,,0.5,BARREL(S),OIL: CRUDE,NO,,
1209124,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209125,AMH,000000-00-0,,3000,GALLON(S),"AMMONIUM HYDROXIDE, 19% AQ.",NO,,
1209127,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209128,ODS,000000-00-0,,70,GALLON(S),OIL: DIESEL,NO,,
1209129,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,NO,,
1209130,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1209131,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,1,OUNCE(S)
1209134,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1209136,ODS,000000-00-0,,0.5,GALLON(S),OIL: DIESEL,YES,0.5,GALLON(S)
1209137,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
1209138,CBT,000056-23-5,,0,UNKNOWN AMOUNT,CARBON TETRACHLORIDE,NO,,
1209140,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OTHER OIL - USED GENERATOR OIL,YES,0,UNKNOWN AMOUNT
1209141,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209142,ODS,000000-00-0,,122,GALLON(S),OIL: DIESEL,NO,,
1209144,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NO CHRIS CODE  - LEAD PAINT,UNKNOWN,0,UNKNOWN AMOUNT
1209146,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1209147,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NO CHRIS CODE - BLACK EXHAUST,NO,,
1209148,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
1209150,OTH,000000-00-0,,3,BARREL(S),SYNTHETIC LIQUID MUD,NO,,
1209151,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SEWAGE WATER,YES,0,UNKNOWN AMOUNT
1209152,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1209153,RFG,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGERANT GASES,NO,,
1209155,CLX,007782-50-5,,499,GALLON(S),CHLORINE,NO,,
1209156,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NO CHRIS CODE - BLACK EXHAUST,NO,,
1209160,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209161,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1209162,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209163,NCC,000000-00-0,,50,GALLON(S),VAPOR THERMINOL,NO,,
1209164,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209166,NCC,000000-00-0,,0,UNKNOWN AMOUNT,DUST FROM ROCKS AND CONSTRUCTION,NO,,
1209167,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1209168,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209169,OHY,000000-00-0,,3,GALLON(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1209171,OMN,000000-00-0,,80,GALLON(S),"OIL, MISC: MINERAL",NO,,
1209173,GAS,000000-00-0,,20,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1209174,GAS,000000-00-0,,20,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1209175,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1209175,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1209176,NCC,000000-00-0,,10,GALLON(S),SPIKE FAST,NO,,
1209177,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209178,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NO CHRIS CODE - EMULSION BREAKER,YES,0,UNKNOWN AMOUNT
1209179,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209181,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209182,PPG,000000-00-0,,0,UNKNOWN AMOUNT,PROPYLENE GLYCOL,YES,0,UNKNOWN AMOUNT
1209183,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209184,PRP,000000-00-0,,0,UNKNOWN AMOUNT,PROPANE,NO,,
1209188,OIL,000000-00-0,,10,BARREL(S),OIL: CRUDE,NO,,
1209190,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1209191,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1209192,ODS,000000-00-0,,110,GALLON(S),OIL: DIESEL,NO,,
1209194,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1209195,OTH,000000-00-0,,26,GALLON(S),JET A,NO,,
1209197,OOD,000000-00-0,,30,GALLON(S),"OIL, FUEL: NO. 1-D",NO,,
1209198,ODS,000000-00-0,,150,GALLON(S),OIL: DIESEL,YES,5,GALLON(S)
1209199,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209200,OMT,000000-00-0,,25,GALLON(S),"OIL, MISC: MOTOR",UNKNOWN,0,UNKNOWN AMOUNT
1209201,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1209204,NCC,000000-00-0,,0,UNKNOWN AMOUNT,"Y-GRADE, NATURAL GAS LIQUIDS",NO,,
1209206,OLB,000000-00-0,,5,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
1209208,OMN,000000-00-0,,40,GALLON(S),"OIL, MISC: MINERAL",YES,40,GALLON(S)
1209209,CBT,000056-23-5,,22,POUND(S),CARBON TETRACHLORIDE,NO,,
1209210,ODS,000000-00-0,,70,GALLON(S),OIL: DIESEL,NO,,
1209211,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
1209212,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN PETROLEUM,UNKNOWN,0,UNKNOWN AMOUNT
1209212,URE,000000-00-0,,0,UNKNOWN AMOUNT,""" NON HAZARDOUS UREA SOLUTION""",UNKNOWN,0,UNKNOWN AMOUNT
1209213,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NO CHRIS CODE - SAND,NO,,
1209214,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209216,SFA,007664-93-9,,2500,GALLON(S),SULFURIC ACID,NO,,
1209217,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL - UNKNOWN GAS,NO,,
1209218,NCC,000000-00-0,,500,GALLON(S),DAIRY WHEY,YES,0,UNKNOWN AMOUNT
1209219,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1209221,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1209222,OMS,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MINERAL SEAL",UNKNOWN,0,UNKNOWN AMOUNT
1209223,OTH,000000-00-0,,0.02,GALLON(S),OTHER OIL - OILY WATER,YES,0.02,GALLON(S)
1209224,ASP,000000-00-0,,0,UNKNOWN AMOUNT,ASPHALT,YES,0,UNKNOWN AMOUNT
1209224,NCC,000000-00-0,,0,UNKNOWN AMOUNT,VARIOUS OTHER GARBAGE,YES,0,UNKNOWN AMOUNT
1209227,CMO,000000-00-0,,4299.89,POUND(S),CARBON MONOXIDE,NO,,
1209227,NCC,000000-00-0,,2153.85,POUND(S),NO CHRIS CODE - OXIDES OF NITROGEN,NO,,
1209228,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1209229,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1209230,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SODIUM CHLORIDE SALT,YES,0,UNKNOWN AMOUNT
1209231,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,YES,5,GALLON(S)
1209233,NCC,000000-00-0,,1,TON(S),SOY BEAN MEAL,NO,,
1209234,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SEWER WATER,UNKNOWN,0,UNKNOWN AMOUNT
1209235,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1209236,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1209237,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209241,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1209242,NCC,000000-00-0,,50,GALLON(S),NO CHRIS CODE -  PRODUCED WATER WITH IRON SULFIDE,YES,0,UNKNOWN AMOUNT
1209243,THF,000109-99-9,,1225,POUND(S),TETRAHYDROFURAN,NO,,
1209244,OIL,000000-00-0,,10,BARREL(S),OIL: CRUDE,NO,,
1209245,ODS,000000-00-0,,2,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1209246,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1209246,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL (UNKNOWN VEHICLE FLUIDS),YES,0,UNKNOWN AMOUNT
1209247,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1209248,GAS,000000-00-0,,20,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1209248,OTH,000000-00-0,,4,LITER(S),ENGINE OIL,NO,,
1209249,RFG,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGERANT GASES,NO,,
1209250,OHY,000000-00-0,,2,GALLON(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1209251,OIL,000000-00-0,,13.33,GALLON(S),OIL: CRUDE,YES,13.33,GALLON(S)
1209252,OTH,000000-00-0,,150,GALLON(S),JET A OIL,NO,,
1209254,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1209255,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1209256,OIL,000000-00-0,,1,QUART(S),OIL: CRUDE,YES,1,QUART(S)
1209259,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209260,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIALS RELEASED FROM BURING COTTON SEED.,NO,,
1209261,OIL,000000-00-0,,0.14,GALLON(S),OIL: CRUDE,YES,0.14,GALLON(S)
1209262,OHY,000000-00-0,,1,LITER(S),HYDRAULIC OIL,YES,1,LITER(S)
1209263,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1209266,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CONTAMINATED WATER,NO,,
1209268,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209270,OLB,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: LUBRICATING",YES,0,UNKNOWN AMOUNT
1209271,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1209274,SFA,007664-93-9,,300,GALLON(S),SULFURIC ACID (96%),NO,,
1209275,OMT,000000-00-0,,5,GALLON(S),"OIL, MISC: MOTOR",YES,5,GALLON(S)
1209276,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209277,OOD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 1-D",NO,,
1209278,ODS,000000-00-0,,0.00001,GALLON(S),OIL: DIESEL,YES,0.00001,GALLON(S)
1209279,BDI,000000-00-0,,11,POUND(S),BUTADIENE,NO,,
1209279,NCC,000000-00-0,,1100,POUND(S),NO CHRIS CODE - VOLATILE ORGANIC COMPOUNDS (VOC'S),NO,,
1209280,OTH,000000-00-0,,0,UNKNOWN AMOUNT,ENGINE OIL,YES,0,UNKNOWN AMOUNT
1209282,OOD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 1-D",UNKNOWN,0,UNKNOWN AMOUNT
1209283,EOX,000075-21-8,,10,POUND(S),ETHYLENE OXIDE,NO,,
1209284,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,YES,0,UNKNOWN AMOUNT
1209285,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ASBESTOS,NO,,
1209290,EOX,000075-21-8,,0,UNKNOWN AMOUNT,ETHYLENE OXIDE,NO,,
1209290,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1209291,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
1209292,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209293,OTH,000000-00-0,,4000,GALLON(S),DIELECTRIC FLUID,YES,4000,GALLON(S)
1209294,ODS,000000-00-0,,40,GALLON(S),OIL: DIESEL,NO,,
1209295,NCC,000000-00-0,,0,UNKNOWN AMOUNT,GREASE,YES,0,UNKNOWN AMOUNT
1209296,NCC,000000-00-0,,0,UNKNOWN AMOUNT,MOLD,NO,,
1209297,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,YES,0,UNKNOWN AMOUNT
1209298,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1209299,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OTHER OIL - GREASE,YES,0,UNKNOWN AMOUNT
1209300,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1209300,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL (OTHER UNKNOWN VEHICLE FLUIDS),YES,0,UNKNOWN AMOUNT
1209302,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1209303,OOD,000000-00-0,,2,GALLON(S),"OIL, FUEL: NO. 1-D",YES,1,GALLON(S)
1209304,OTH,000000-00-0,,0,UNKNOWN AMOUNT,CRUDE OIL TANK DEWATERING WATER,NO,,
1209305,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",NO,,
1209308,AMA,007664-41-7,,100,POUND(S),"AMMONIA, ANHYDROUS",NO,,
1209308,BNZ,000071-43-2,,10,POUND(S),BENZENE,NO,,
1209308,EOX,000075-21-8,,5000,POUND(S),ETHYLENE OXIDE,NO,,
1209308,NCC,000000-00-0,,200,POUND(S),NITROGEN OXIDE,NO,,
1209310,OOD,000000-00-0,,10,GALLON(S),"OIL, FUEL: NO. 1-D",NO,,
1209312,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209314,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209315,OOD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 1-D",NO,,
1209316,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
1209317,OLB,000000-00-0,,1,GALLON(S),GEAR OIL,YES,0,UNKNOWN AMOUNT
1209320,ODS,000000-00-0,,200,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1209321,OIL,000000-00-0,,5,GALLON(S),OIL: CRUDE,YES,0.5,GALLON(S)
1209322,OTF,000000-00-0,,12,GALLON(S),"OIL, MISC: TRANSFORMER",YES,12,GALLON(S)
1209322,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,UNKNOWN,0,UNKNOWN AMOUNT
1209325,OLB,000000-00-0,,50,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
1209328,ODS,000000-00-0,,90,GALLON(S),OIL: DIESEL,NO,,
1209329,OIL,000000-00-0,,3,GALLON(S),OIL: CRUDE,YES,3,GALLON(S)
1209330,ODS,000000-00-0,,80,GALLON(S),OIL: DIESEL,YES,40,GALLON(S)
1209331,OHY,000000-00-0,,3,LITER(S),HYDRAULIC OIL,YES,3,LITER(S)
1209332,OIL,000000-00-0,,168,GALLON(S),CRUDE OIL MIXED WITH WATER.,YES,168,GALLON(S)
1209333,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209334,OIL,000000-00-0,,10,GALLON(S),OIL: CRUDE,YES,10,GALLON(S)
1209335,OIL,000000-00-0,,0.14,GALLON(S),OIL: CRUDE,YES,0.14,GALLON
1209336,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
1209338,ODS,000000-00-0,,1500,GALLON(S),OIL: DIESEL,NO,,
1209339,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
1209341,OTH,000000-00-0,,20,GALLON(S),OTHER OIL - OILY SLUDGE,NO,,
1209343,ONG,000000-00-0,,166,GALLON(S),NATURAL GAS,NO,,
1209344,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,NO,,
1209344,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,NO,,
1209344,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
1209345,OHY,000000-00-0,,15,GALLON(S),HYDRAULIC OIL,YES,0.5,GALLON(S)
1209347,NCC,000000-00-0,,100,GALLON(S),NO CRISS CODE - TANK CLEAN,YES,100,GALLON(S)
1209348,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209349,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NO CHRIS CODE - CAUSTIC ALKALI LIQUID,NO,,
1209349,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NO CHRIS CODE - INSPECT (PAA),NO,,
1209353,GAS,000000-00-0,,29,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,10,GALLON(S)
1209354,OTF,000000-00-0,,50,GALLON(S),"OIL, MISC: TRANSFORMER",NO,,
1209355,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209357,NCC,000000-00-0,,0,UNKNOWN AMOUNT,"Y-GRADE, NATURAL GAS LIQUIDS",NO,,
1209359,GAS,000000-00-0,,1,TEASPOON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,1,TEASPOON(S)
1209361,SFA,007664-93-9,,0,UNKNOWN AMOUNT,SULFURIC ACID,NO,,
1209362,OOD,000000-00-0,,80,GALLON(S),"OIL, FUEL: NO. 1-D",NO,,
1209363,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209364,OMN,000000-00-0,,6,GALLON(S),"OIL, MISC: MINERAL",YES,6,GALLON(S)
1209366,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
1209369,EDC,000000-00-0,,0,UNKNOWN AMOUNT,ETHYLENE DICHLORIDE,NO,,
1209370,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NO CHRIS CODE - PAINT,NO,,
1209371,OLB,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: LUBRICATING",NO,,
1209372,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209373,CMO,000000-00-0,,3043.16,POUND(S),CARBON MONOXIDE,NO,,
1209373,NCC,000000-00-0,,1524.34,POUND(S),OXIDES OF NITROGEN,NO,,
1209374,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1209375,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1209378,OOD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 1-D",UNKNOWN,0,UNKNOWN AMOUNT
1209379,NCC,000000-00-0,,500,GALLON(S),NO CHRIS CODE - WATER AND PLASTIC CASE SHAVINGS,YES,200,GALLON(S)
1209381,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1209382,OTH,000000-00-0,,0.01,GALLON(S),OILY WATER,YES,0.01,GALLON(S)
1209383,ODS,000000-00-0,,20,GALLON(S),OIL: DIESEL (MARINE),YES,20,GALLON(S)
1209385,OHY,000000-00-0,,1,QUART(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
